tanggal_transaksi,nama_produk,kategori,total_pengeluaran
2022-08-11,internet bill,Tagihan/Utilitas,43737.0
2022-08-11,internet bill,Tagihan/Utilitas,30470.0
2022-08-11,gym membership,Kesehatan,5061.0
2022-08-11,train ticket,Transportasi,6493.0
2022-08-11,coffee,Makanan/Minuman,53696.0
2022-08-11,coffee,Makanan/Minuman,24714.0
2022-08-11,petrol,Transportasi,9343.0
2022-08-12,electricity bill,Tagihan/Utilitas,813.0
2022-08-12,emi payment,Tagihan/Utilitas,3096.0
2022-08-12,grocery shopping,Belanja,6381.0
2022-08-12,restaurant dinner,Makanan/Minuman,2030.0
2022-08-12,train ticket,Transportasi,1418.0
2022-08-12,books,Pendidikan,37714.0
2022-08-13,grocery shopping,Belanja,1482.0
2022-08-13,electricity bill,Tagihan/Utilitas,2538.0
2022-08-13,fixed deposit,Investasi,41804.0
2022-08-13,coffee,Makanan/Minuman,2745.0
2022-08-14,doctor consultation,Kesehatan,6890.0
2022-08-14,grocery shopping,Belanja,1350.0
2022-08-14,fixed deposit,Investasi,2637.0
2022-08-15,coffee,Makanan/Minuman,7586.0
2022-08-15,emi payment,Tagihan/Utilitas,5345.0
2022-08-15,electricity bill,Tagihan/Utilitas,2306.0
2022-08-15,train ticket,Transportasi,2979.0
2022-08-15,lunch,Makanan/Minuman,2565.0
2022-08-15,shopping,Belanja,2650.0
2022-08-16,books,Pendidikan,5669.0
2022-08-16,restaurant dinner,Makanan/Minuman,3628.0
2022-08-16,uber ride,Transportasi,5924.0
2022-08-16,books,Pendidikan,4044.0
2022-08-16,fixed deposit,Investasi,57631.0
2022-08-17,movie tickets,Hiburan,10062.0
2022-08-18,electricity bill,Tagihan/Utilitas,1373.0
2022-08-18,lunch,Makanan/Minuman,8231.0
2022-08-18,electricity bill,Tagihan/Utilitas,1906.0
2022-08-18,grocery shopping,Belanja,3387.0
2022-08-18,emi payment,Tagihan/Utilitas,4802.0
2022-08-19,train ticket,Transportasi,3346.0
2022-08-19,train ticket,Transportasi,6814.0
2022-08-19,atm withdrawal,Keuangan,485.0
2022-08-19,electricity bill,Tagihan/Utilitas,5827.0
2022-08-19,atm withdrawal,Keuangan,1572.0
2022-08-19,electricity bill,Tagihan/Utilitas,1159.0
2022-08-19,online course,Pendidikan,6124.0
2022-08-20,internet bill,Tagihan/Utilitas,4508.0
2022-08-20,monthly rent payment,Tagihan/Utilitas,4692.0
2022-08-20,coffee,Makanan/Minuman,8571.0
2022-08-20,internet bill,Tagihan/Utilitas,7665.0
2022-08-20,movie tickets,Hiburan,9581.0
2022-08-20,emi payment,Tagihan/Utilitas,4543.0
2022-08-21,atm withdrawal,Keuangan,3503.0
2022-08-21,electricity bill,Tagihan/Utilitas,4023.0
2022-08-21,movie tickets,Hiburan,8305.0
2022-08-21,gym membership,Kesehatan,29112.0
2022-08-22,train ticket,Transportasi,3940.0
2022-08-22,restaurant dinner,Makanan/Minuman,55694.0
2022-08-22,electricity bill,Tagihan/Utilitas,1951.0
2022-08-22,uber ride,Transportasi,5011.0
2022-08-23,petrol,Transportasi,55521.0
2022-08-23,medicine,Kesehatan,8401.0
2022-08-23,lunch,Makanan/Minuman,8647.0
2022-08-23,books,Pendidikan,8542.0
2022-08-23,uber ride,Transportasi,1538.0
2022-08-23,movie tickets,Hiburan,6861.0
2022-08-24,online course,Pendidikan,3865.0
2022-08-24,movie tickets,Hiburan,3958.0
2022-08-25,movie tickets,Hiburan,8939.0
2022-08-25,medicine,Kesehatan,49439.0
2022-08-25,emi payment,Tagihan/Utilitas,1087.0
2022-08-25,monthly rent payment,Tagihan/Utilitas,6278.0
2022-08-25,gym membership,Kesehatan,68186.0
2022-08-25,medicine,Kesehatan,13219.0
2022-08-25,monthly rent payment,Tagihan/Utilitas,7668.0
2022-08-26,online course,Pendidikan,7801.0
2022-08-26,uber ride,Transportasi,259.0
2022-08-26,coffee,Makanan/Minuman,3605.0
2022-08-26,electricity bill,Tagihan/Utilitas,3767.0
2022-08-27,books,Pendidikan,6334.0
2022-08-27,gym membership,Kesehatan,4207.0
2022-08-27,monthly rent payment,Tagihan/Utilitas,9335.0
2022-08-27,atm withdrawal,Keuangan,1405.0
2022-08-27,books,Pendidikan,4682.0
2022-08-27,fixed deposit,Investasi,7115.0
2022-08-28,books,Pendidikan,9691.0
2022-08-28,petrol,Transportasi,557.0
2022-08-28,electricity bill,Tagihan/Utilitas,54209.0
2022-08-29,fixed deposit,Investasi,4372.0
2022-08-29,restaurant dinner,Makanan/Minuman,2054.0
2022-08-29,gym membership,Kesehatan,7471.0
2022-08-29,internet bill,Tagihan/Utilitas,9872.0
2022-08-30,monthly rent payment,Tagihan/Utilitas,9615.0
2022-08-30,train ticket,Transportasi,5770.0
2022-08-30,fixed deposit,Investasi,6767.0
2022-08-30,doctor consultation,Kesehatan,1225.0
2022-08-31,shopping,Belanja,388.0
2022-08-31,medicine,Kesehatan,934.0
2022-08-31,monthly rent payment,Tagihan/Utilitas,1881.0
2022-08-31,electricity bill,Tagihan/Utilitas,5097.0
2022-08-31,fixed deposit,Investasi,2290.0
2022-08-31,books,Pendidikan,3904.0
2022-08-31,train ticket,Transportasi,6249.0
2022-09-01,movie tickets,Hiburan,64953.0
2022-09-01,coffee,Makanan/Minuman,7554.0
2022-09-01,train ticket,Transportasi,45981.0
2022-09-01,internet bill,Tagihan/Utilitas,2417.0
2022-09-01,petrol,Transportasi,76222.0
2022-09-01,doctor consultation,Kesehatan,60720.0
2022-09-02,atm withdrawal,Keuangan,2138.0
2022-09-02,doctor consultation,Kesehatan,1548.0
2022-09-02,petrol,Transportasi,7418.0
2022-09-02,emi payment,Tagihan/Utilitas,54977.0
2022-09-03,movie tickets,Hiburan,1260.0
2022-09-03,monthly rent payment,Tagihan/Utilitas,4698.0
2022-09-03,shopping,Belanja,29727.0
2022-09-03,restaurant dinner,Makanan/Minuman,59014.0
2022-09-03,online course,Pendidikan,4224.0
2022-09-03,emi payment,Tagihan/Utilitas,7423.0
2022-09-03,medicine,Kesehatan,29767.0
2022-09-03,electricity bill,Tagihan/Utilitas,5487.0
2022-09-04,petrol,Transportasi,3489.0
2022-09-04,fixed deposit,Investasi,8799.0
2022-09-04,fixed deposit,Investasi,38889.0
2022-09-04,petrol,Transportasi,9645.0
2022-09-04,internet bill,Tagihan/Utilitas,3776.0
2022-09-04,lunch,Makanan/Minuman,4643.0
2022-09-04,uber ride,Transportasi,4759.0
2022-09-04,uber ride,Transportasi,31812.0
2022-09-04,online course,Pendidikan,69187.0
2022-09-04,doctor consultation,Kesehatan,7087.0
2022-09-05,grocery shopping,Belanja,3756.0
2022-09-05,movie tickets,Hiburan,3579.0
2022-09-05,online course,Pendidikan,2736.0
2022-09-05,lunch,Makanan/Minuman,1980.0
2022-09-05,gym membership,Kesehatan,6945.0
2022-09-05,uber ride,Transportasi,9496.0
2022-09-05,medicine,Kesehatan,5097.0
2022-09-05,shopping,Belanja,4051.0
2022-09-06,grocery shopping,Belanja,5934.0
2022-09-06,train ticket,Transportasi,73294.0
2022-09-06,books,Pendidikan,24131.0
2022-09-06,emi payment,Tagihan/Utilitas,6729.0
2022-09-06,petrol,Transportasi,7756.0
2022-09-06,uber ride,Transportasi,1358.0
2022-09-07,movie tickets,Hiburan,15507.0
2022-09-07,online course,Pendidikan,4033.0
2022-09-07,uber ride,Transportasi,2321.0
2022-09-07,emi payment,Tagihan/Utilitas,7781.0
2022-09-07,medicine,Kesehatan,5111.0
2022-09-07,monthly rent payment,Tagihan/Utilitas,463.0
2022-09-08,train ticket,Transportasi,2168.0
2022-09-08,shopping,Belanja,1862.0
2022-09-08,internet bill,Tagihan/Utilitas,3918.0
2022-09-08,grocery shopping,Belanja,1092.0
2022-09-08,train ticket,Transportasi,3432.0
2022-09-09,grocery shopping,Belanja,3513.0
2022-09-09,online course,Pendidikan,1034.0
2022-09-09,online course,Pendidikan,9665.0
2022-09-09,online course,Pendidikan,1016.0
2022-09-09,restaurant dinner,Makanan/Minuman,3197.0
2022-09-10,grocery shopping,Belanja,249.0
2022-09-10,shopping,Belanja,1418.0
2022-09-10,train ticket,Transportasi,55604.0
2022-09-10,restaurant dinner,Makanan/Minuman,6636.0
2022-09-11,lunch,Makanan/Minuman,597.0
2022-09-11,lunch,Makanan/Minuman,9307.0
2022-09-11,gym membership,Kesehatan,72599.0
2022-09-11,shopping,Belanja,46170.0
2022-09-11,fixed deposit,Investasi,927.0
2022-09-12,internet bill,Tagihan/Utilitas,9776.0
2022-09-12,uber ride,Transportasi,18457.0
2022-09-12,internet bill,Tagihan/Utilitas,1546.0
2022-09-12,online course,Pendidikan,8324.0
2022-09-13,doctor consultation,Kesehatan,13243.0
2022-09-13,grocery shopping,Belanja,34776.0
2022-09-13,gym membership,Kesehatan,983.0
2022-09-13,medicine,Kesehatan,6950.0
2022-09-13,internet bill,Tagihan/Utilitas,1152.0
2022-09-14,online course,Pendidikan,222.0
2022-09-14,electricity bill,Tagihan/Utilitas,8740.0
2022-09-14,petrol,Transportasi,46399.0
2022-09-14,lunch,Makanan/Minuman,3429.0
2022-09-14,fixed deposit,Investasi,1740.0
2022-09-14,internet bill,Tagihan/Utilitas,2719.0
2022-09-15,gym membership,Kesehatan,34198.0
2022-09-15,gym membership,Kesehatan,3301.0
2022-09-15,movie tickets,Hiburan,5177.0
2022-09-15,monthly rent payment,Tagihan/Utilitas,4123.0
2022-09-15,gym membership,Kesehatan,3422.0
2022-09-16,grocery shopping,Belanja,1063.0
2022-09-16,monthly rent payment,Tagihan/Utilitas,5980.0
2022-09-16,shopping,Belanja,9511.0
2022-09-17,books,Pendidikan,3711.0
2022-09-17,gym membership,Kesehatan,4644.0
2022-09-17,coffee,Makanan/Minuman,4041.0
2022-09-17,coffee,Makanan/Minuman,5277.0
2022-09-17,petrol,Transportasi,49059.0
2022-09-18,lunch,Makanan/Minuman,40400.0
2022-09-18,uber ride,Transportasi,6967.0
2022-09-19,electricity bill,Tagihan/Utilitas,38137.0
2022-09-19,gym membership,Kesehatan,67978.0
2022-09-19,train ticket,Transportasi,58453.0
2022-09-19,online course,Pendidikan,788.0
2022-09-19,movie tickets,Hiburan,2475.0
2022-09-19,coffee,Makanan/Minuman,7365.0
2022-09-20,monthly rent payment,Tagihan/Utilitas,6906.0
2022-09-21,monthly rent payment,Tagihan/Utilitas,4808.0
2022-09-21,coffee,Makanan/Minuman,22465.0
2022-09-21,shopping,Belanja,7491.0
2022-09-21,grocery shopping,Belanja,34947.0
2022-09-21,train ticket,Transportasi,5485.0
2022-09-21,grocery shopping,Belanja,1896.0
2022-09-21,restaurant dinner,Makanan/Minuman,2498.0
2022-09-22,electricity bill,Tagihan/Utilitas,29405.0
2022-09-22,electricity bill,Tagihan/Utilitas,18870.0
2022-09-22,coffee,Makanan/Minuman,2397.0
2022-09-22,movie tickets,Hiburan,3724.0
2022-09-22,train ticket,Transportasi,1909.0
2022-09-22,fixed deposit,Investasi,1413.0
2022-09-22,restaurant dinner,Makanan/Minuman,4186.0
2022-09-22,petrol,Transportasi,5133.0
2022-09-22,internet bill,Tagihan/Utilitas,6772.0
2022-09-22,lunch,Makanan/Minuman,2186.0
2022-09-22,gym membership,Kesehatan,783.0
2022-09-22,doctor consultation,Kesehatan,5393.0
2022-09-23,atm withdrawal,Keuangan,8278.0
2022-09-23,uber ride,Transportasi,15825.0
2022-09-23,movie tickets,Hiburan,4629.0
2022-09-23,internet bill,Tagihan/Utilitas,301.0
2022-09-23,grocery shopping,Belanja,7984.0
2022-09-23,petrol,Transportasi,3512.0
2022-09-23,gym membership,Kesehatan,1870.0
2022-09-23,movie tickets,Hiburan,4787.0
2022-09-23,emi payment,Tagihan/Utilitas,3790.0
2022-09-24,uber ride,Transportasi,1941.0
2022-09-24,emi payment,Tagihan/Utilitas,5237.0
2022-09-24,atm withdrawal,Keuangan,2999.0
2022-09-25,grocery shopping,Belanja,9829.0
2022-09-25,grocery shopping,Belanja,4288.0
2022-09-25,books,Pendidikan,7502.0
2022-09-25,movie tickets,Hiburan,6942.0
2022-09-26,restaurant dinner,Makanan/Minuman,8019.0
2022-09-26,coffee,Makanan/Minuman,5908.0
2022-09-26,electricity bill,Tagihan/Utilitas,5387.0
2022-09-26,petrol,Transportasi,5984.0
2022-09-26,doctor consultation,Kesehatan,30258.0
2022-09-27,uber ride,Transportasi,1013.0
2022-09-27,monthly rent payment,Tagihan/Utilitas,50800.0
2022-09-27,atm withdrawal,Keuangan,6363.0
2022-09-27,internet bill,Tagihan/Utilitas,6565.0
2022-09-27,uber ride,Transportasi,1483.0
2022-09-28,doctor consultation,Kesehatan,55496.0
2022-09-28,doctor consultation,Kesehatan,3272.0
2022-09-28,gym membership,Kesehatan,6631.0
2022-09-28,coffee,Makanan/Minuman,51950.0
2022-09-28,petrol,Transportasi,7900.0
2022-09-29,petrol,Transportasi,6082.0
2022-09-29,movie tickets,Hiburan,3560.0
2022-09-30,movie tickets,Hiburan,3924.0
2022-09-30,fixed deposit,Investasi,4125.0
2022-09-30,monthly rent payment,Tagihan/Utilitas,8099.0
2022-09-30,gym membership,Kesehatan,43620.0
2022-10-01,medicine,Kesehatan,4277.0
2022-10-01,electricity bill,Tagihan/Utilitas,1461.0
2022-10-01,movie tickets,Hiburan,2176.0
2022-10-01,gym membership,Kesehatan,17108.0
2022-10-01,petrol,Transportasi,4409.0
2022-10-01,medicine,Kesehatan,7605.0
2022-10-01,movie tickets,Hiburan,1687.0
2022-10-01,fixed deposit,Investasi,999999.0
2022-10-01,petrol,Transportasi,2106.0
2022-10-02,medicine,Kesehatan,3290.0
2022-10-02,fixed deposit,Investasi,903.0
2022-10-02,monthly rent payment,Tagihan/Utilitas,1481.0
2022-10-02,coffee,Makanan/Minuman,4956.0
2022-10-03,petrol,Transportasi,4054.0
2022-10-03,shopping,Belanja,79950.0
2022-10-03,lunch,Makanan/Minuman,28374.0
2022-10-03,atm withdrawal,Keuangan,29568.0
2022-10-03,uber ride,Transportasi,4217.0
2022-10-03,movie tickets,Hiburan,21702.0
2022-10-04,restaurant dinner,Makanan/Minuman,8623.0
2022-10-04,gym membership,Kesehatan,2973.0
2022-10-04,monthly rent payment,Tagihan/Utilitas,4786.0
2022-10-04,monthly rent payment,Tagihan/Utilitas,47161.0
2022-10-04,atm withdrawal,Keuangan,4221.0
2022-10-04,grocery shopping,Belanja,999999.0
2022-10-05,movie tickets,Hiburan,2847.0
2022-10-05,lunch,Makanan/Minuman,181.0
2022-10-05,shopping,Belanja,4000.0
2022-10-05,medicine,Kesehatan,995.0
2022-10-05,online course,Pendidikan,6501.0
2022-10-05,restaurant dinner,Makanan/Minuman,6328.0
2022-10-05,atm withdrawal,Keuangan,9087.0
2022-10-05,train ticket,Transportasi,9187.0
2022-10-06,gym membership,Kesehatan,3654.0
2022-10-06,shopping,Belanja,9541.0
2022-10-06,online course,Pendidikan,6609.0
2022-10-06,movie tickets,Hiburan,1148.0
2022-10-06,internet bill,Tagihan/Utilitas,7755.0
2022-10-06,restaurant dinner,Makanan/Minuman,77493.0
2022-10-07,books,Pendidikan,1863.0
2022-10-07,emi payment,Tagihan/Utilitas,4615.0
2022-10-07,fixed deposit,Investasi,41084.0
2022-10-07,atm withdrawal,Keuangan,423.0
2022-10-08,monthly rent payment,Tagihan/Utilitas,8401.0
2022-10-08,medicine,Kesehatan,882.0
2022-10-08,grocery shopping,Belanja,9440.0
2022-10-08,atm withdrawal,Keuangan,3108.0
2022-10-09,movie tickets,Hiburan,7614.0
2022-10-09,doctor consultation,Kesehatan,7139.0
2022-10-10,coffee,Makanan/Minuman,19947.0
2022-10-10,gym membership,Kesehatan,45451.0
2022-10-11,shopping,Belanja,747.0
2022-10-11,coffee,Makanan/Minuman,7282.0
2022-10-11,fixed deposit,Investasi,941.0
2022-10-11,restaurant dinner,Makanan/Minuman,13684.0
2022-10-11,online course,Pendidikan,3952.0
2022-10-11,doctor consultation,Kesehatan,4043.0
2022-10-11,petrol,Transportasi,46727.0
2022-10-12,monthly rent payment,Tagihan/Utilitas,9231.0
2022-10-12,monthly rent payment,Tagihan/Utilitas,16854.0
2022-10-13,internet bill,Tagihan/Utilitas,4042.0
2022-10-13,train ticket,Transportasi,6652.0
2022-10-13,fixed deposit,Investasi,79183.0
2022-10-13,shopping,Belanja,17003.0
2022-10-13,books,Pendidikan,36242.0
2022-10-13,movie tickets,Hiburan,11411.0
2022-10-13,shopping,Belanja,1547.0
2022-10-13,lunch,Makanan/Minuman,4971.0
2022-10-14,petrol,Transportasi,2121.0
2022-10-14,lunch,Makanan/Minuman,3742.0
2022-10-14,medicine,Kesehatan,30161.0
2022-10-15,lunch,Makanan/Minuman,190.0
2022-10-15,emi payment,Tagihan/Utilitas,4525.0
2022-10-15,internet bill,Tagihan/Utilitas,3959.0
2022-10-15,atm withdrawal,Keuangan,40986.0
2022-10-15,electricity bill,Tagihan/Utilitas,6096.0
2022-10-15,movie tickets,Hiburan,7670.0
2022-10-16,grocery shopping,Belanja,44066.0
2022-10-17,restaurant dinner,Makanan/Minuman,4781.0
2022-10-17,books,Pendidikan,9554.0
2022-10-17,lunch,Makanan/Minuman,5333.0
2022-10-17,gym membership,Kesehatan,929.0
2022-10-17,coffee,Makanan/Minuman,1532.0
2022-10-17,internet bill,Tagihan/Utilitas,976.0
2022-10-18,atm withdrawal,Keuangan,7236.0
2022-10-18,restaurant dinner,Makanan/Minuman,695.0
2022-10-18,restaurant dinner,Makanan/Minuman,3754.0
2022-10-18,lunch,Makanan/Minuman,6244.0
2022-10-19,monthly rent payment,Tagihan/Utilitas,6693.0
2022-10-19,gym membership,Kesehatan,25714.0
2022-10-19,petrol,Transportasi,2642.0
2022-10-20,medicine,Kesehatan,2137.0
2022-10-20,doctor consultation,Kesehatan,3878.0
2022-10-20,movie tickets,Hiburan,1819.0
2022-10-20,gym membership,Kesehatan,411.0
2022-10-21,restaurant dinner,Makanan/Minuman,43572.0
2022-10-21,online course,Pendidikan,794.0
2022-10-21,internet bill,Tagihan/Utilitas,7311.0
2022-10-22,coffee,Makanan/Minuman,4510.0
2022-10-22,train ticket,Transportasi,1906.0
2022-10-22,movie tickets,Hiburan,3926.0
2022-10-22,restaurant dinner,Makanan/Minuman,2691.0
2022-10-22,gym membership,Kesehatan,6576.0
2022-10-23,medicine,Kesehatan,2627.0
2022-10-23,internet bill,Tagihan/Utilitas,8325.0
2022-10-23,shopping,Belanja,51393.0
2022-10-23,atm withdrawal,Keuangan,8340.0
2022-10-23,books,Pendidikan,9717.0
2022-10-23,electricity bill,Tagihan/Utilitas,71792.0
2022-10-24,online course,Pendidikan,1259.0
2022-10-24,coffee,Makanan/Minuman,25499.0
2022-10-24,atm withdrawal,Keuangan,7596.0
2022-10-24,restaurant dinner,Makanan/Minuman,41478.0
2022-10-25,petrol,Transportasi,7686.0
2022-10-25,train ticket,Transportasi,1131.0
2022-10-25,internet bill,Tagihan/Utilitas,2363.0
2022-10-25,medicine,Kesehatan,7823.0
2022-10-25,restaurant dinner,Makanan/Minuman,4720.0
2022-10-25,atm withdrawal,Keuangan,14179.0
2022-10-25,coffee,Makanan/Minuman,2080.0
2022-10-25,grocery shopping,Belanja,11374.0
2022-10-25,gym membership,Kesehatan,5599.0
2022-10-26,atm withdrawal,Keuangan,8529.0
2022-10-26,shopping,Belanja,8037.0
2022-10-26,books,Pendidikan,4476.0
2022-10-26,medicine,Kesehatan,9999.0
2022-10-27,medicine,Kesehatan,499.0
2022-10-27,uber ride,Transportasi,4374.0
2022-10-27,emi payment,Tagihan/Utilitas,7364.0
2022-10-28,books,Pendidikan,16520.0
2022-10-29,online course,Pendidikan,36849.0
2022-10-29,fixed deposit,Investasi,2716.0
2022-10-29,internet bill,Tagihan/Utilitas,6690.0
2022-10-29,gym membership,Kesehatan,1709.0
2022-10-30,train ticket,Transportasi,30953.0
2022-10-30,petrol,Transportasi,7773.0
2022-10-30,books,Pendidikan,5101.0
2022-10-30,medicine,Kesehatan,702.0
2022-10-30,electricity bill,Tagihan/Utilitas,23284.0
2022-10-30,gym membership,Kesehatan,1824.0
2022-10-31,atm withdrawal,Keuangan,6228.0
2022-10-31,fixed deposit,Investasi,9551.0
2022-11-01,medicine,Kesehatan,1050.0
2022-11-01,shopping,Belanja,4623.0
2022-11-01,electricity bill,Tagihan/Utilitas,1570.0
2022-11-02,movie tickets,Hiburan,6883.0
2022-11-02,restaurant dinner,Makanan/Minuman,2619.0
2022-11-02,books,Pendidikan,34418.0
2022-11-02,electricity bill,Tagihan/Utilitas,12011.0
2022-11-02,gym membership,Kesehatan,30247.0
2022-11-02,electricity bill,Tagihan/Utilitas,8690.0
2022-11-03,petrol,Transportasi,45051.0
2022-11-03,restaurant dinner,Makanan/Minuman,74511.0
2022-11-03,fixed deposit,Investasi,51604.0
2022-11-03,fixed deposit,Investasi,363983.0
2022-11-03,books,Pendidikan,35716.0
2022-11-03,gym membership,Kesehatan,8001.0
2022-11-03,gym membership,Kesehatan,3697.0
2022-11-03,petrol,Transportasi,35442.0
2022-11-03,uber ride,Transportasi,8690.0
2022-11-03,monthly rent payment,Tagihan/Utilitas,3152.0
2022-11-04,uber ride,Transportasi,5020.0
2022-11-04,gym membership,Kesehatan,9828.0
2022-11-05,atm withdrawal,Keuangan,5693.0
2022-11-05,doctor consultation,Kesehatan,3844.0
2022-11-05,uber ride,Transportasi,5832.0
2022-11-05,movie tickets,Hiburan,3966.0
2022-11-05,monthly rent payment,Tagihan/Utilitas,40785.0
2022-11-06,medicine,Kesehatan,9832.0
2022-11-06,doctor consultation,Kesehatan,100.0
2022-11-06,monthly rent payment,Tagihan/Utilitas,3201.0
2022-11-06,coffee,Makanan/Minuman,733.0
2022-11-06,movie tickets,Hiburan,7176.0
2022-11-06,coffee,Makanan/Minuman,636.0
2022-11-07,books,Pendidikan,5315.0
2022-11-07,coffee,Makanan/Minuman,1293.0
2022-11-08,doctor consultation,Kesehatan,60227.0
2022-11-08,electricity bill,Tagihan/Utilitas,8116.0
2022-11-08,monthly rent payment,Tagihan/Utilitas,1963.0
2022-11-08,online course,Pendidikan,9344.0
2022-11-09,gym membership,Kesehatan,9262.0
2022-11-09,lunch,Makanan/Minuman,18126.0
2022-11-09,online course,Pendidikan,3135.0
2022-11-10,doctor consultation,Kesehatan,3744.0
2022-11-11,monthly rent payment,Tagihan/Utilitas,8152.0
2022-11-11,atm withdrawal,Keuangan,6993.0
2022-11-11,electricity bill,Tagihan/Utilitas,12733.0
2022-11-11,train ticket,Transportasi,4682.0
2022-11-11,movie tickets,Hiburan,1625.0
2022-11-11,shopping,Belanja,1908.0
2022-11-11,lunch,Makanan/Minuman,4484.0
2022-11-11,grocery shopping,Belanja,28652.0
2022-11-12,books,Pendidikan,982.0
2022-11-12,petrol,Transportasi,30109.0
2022-11-12,fixed deposit,Investasi,2442.0
2022-11-12,monthly rent payment,Tagihan/Utilitas,4465.0
2022-11-13,gym membership,Kesehatan,5642.0
2022-11-13,internet bill,Tagihan/Utilitas,3527.0
2022-11-13,petrol,Transportasi,2249.0
2022-11-13,train ticket,Transportasi,3695.0
2022-11-13,movie tickets,Hiburan,2883.0
2022-11-14,internet bill,Tagihan/Utilitas,7914.0
2022-11-14,gym membership,Kesehatan,4053.0
2022-11-14,medicine,Kesehatan,6348.0
2022-11-14,internet bill,Tagihan/Utilitas,536.0
2022-11-14,movie tickets,Hiburan,8224.0
2022-11-14,lunch,Makanan/Minuman,659.0
2022-11-15,grocery shopping,Belanja,3790.0
2022-11-15,train ticket,Transportasi,5965.0
2022-11-15,movie tickets,Hiburan,8341.0
2022-11-15,atm withdrawal,Keuangan,9789.0
2022-11-16,books,Pendidikan,139.0
2022-11-16,online course,Pendidikan,75843.0
2022-11-16,uber ride,Transportasi,665.0
2022-11-16,shopping,Belanja,1614.0
2022-11-16,online course,Pendidikan,79544.0
2022-11-17,monthly rent payment,Tagihan/Utilitas,2512.0
2022-11-17,grocery shopping,Belanja,7889.0
